PMID	Sourceid	xQTL	Tissue	Population	Sample_size	Journal	Year	Genome	Describe	Title	Reduced-WGS
30203047	170	mQTL	Stomach	MIX	367	Nucleic acids research	2019	hg19/hg38	original reported cis	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	171	mQTL	Stomach	MIX	367	Nucleic acids research	2019	hg19/hg38	original reported trans	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	172	mQTL	Testis	MIX	148	Nucleic acids research	2019	hg19/hg38	original reported cis	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	173	mQTL	Testis	MIX	148	Nucleic acids research	2019	hg19/hg38	original reported trans	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	174	mQTL	Thyroid Gland	MIX	498	Nucleic acids research	2019	hg19/hg38	original reported cis	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	175	mQTL	Thyroid Gland	MIX	498	Nucleic acids research	2019	hg19/hg38	original reported trans	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	176	mQTL	Thymus	MIX	120	Nucleic acids research	2019	hg19/hg38	original reported cis	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	177	mQTL	Thymus	MIX	120	Nucleic acids research	2019	hg19/hg38	original reported trans	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	178	mQTL	Uterus	MIX	171	Nucleic acids research	2019	hg19/hg38	original reported cis	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
30203047	179	mQTL	Uterus	MIX	171	Nucleic acids research	2019	hg19/hg38	original reported trans	Pancan-meQTL: a database to systematically evaluate the effects of genetic variants on methylation in human cancer	No
17289997	180	eQTL	Lymphocyte	MIX	210	Science	2007	hg19/hg38		Relative impact of nucleotide and copy number variation on gene expression phenotypes	No
17982457	181	eQTL	Brain	EUR	193	Nature genetics	2007	hg19/hg38	cis (no polymorphism located within the transcript probe and no covariate effects)	A survey of genetic human cortical gene expression	No
17982457	182	eQTL	Brain	EUR	193	Nature genetics	2007	hg19/hg38	cis (no covariate effect but there was a polymorphism located within the transcript probe)	A survey of genetic human cortical gene expression	No
17982457	183	eQTL	Brain	EUR	193	Nature genetics	2007	hg19/hg38	trans (no polymorphism located within the transcript probe and no covariate effects)	A survey of genetic human cortical gene expression	No
18313023	184	eQTL	Lymphocyte	MIX	60	American journal of human genetics	2008	hg19/hg38		Evaluation of genetic variation contributing to differences in gene expression between populations	No
18439551	185	eQTL	Lymphocyte	MIX	176	American journal of human genetics	2008	hg19/hg38		Genetic architecture of transcript-level variation in humans	No
19361613	186	eQTL	Brain	EUR	364	American journal of human genetics	2009	hg19/hg38	late-onset Alzheimer disease (LOAD)-interacting data set	Genetic control of human brain transcript expression in Alzheimer disease	No
19361613	187	eQTL	Brain	EUR	364	American journal of human genetics	2009	hg19/hg38	late-onset Alzheimer disease (LOAD)-noninteracting data set	Genetic control of human brain transcript expression in Alzheimer disease	No
19801982	188	eQTL	Bone	EUR	95	Nature genetics	2009	hg19/hg38		Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies	No
19834535	189	eQTL	Kidney	MIX	96	PLoS genetics	2009	hg19/hg38		Sequential use of transcriptional profiling, expression quantitative trait mapping, and gene association implicates MMP20 in human kidney aging	No
19933162	190	eQTL	Brain-Cerebellum	MIX	176	Bioinformatics (Oxford, England)	2009	hg19/hg38		SCAN: SNP and copy number annotation	No
19933162	191	eQTL	Liver	MIX	176	Bioinformatics (Oxford, England)	2009	hg19/hg38		SCAN: SNP and copy number annotation	No
20190752	192	eQTL	Blood	EUR	1469	Nature genetics	2010	hg19/hg38		Multiple common variants for celiac disease influencing immune gene expression	No
20220758	193	eQTL	Lymphocyte	AFR	69	Nature	2010	hg19/hg38		Understanding mechanisms underlying human gene expression variation with RNA sequencing	No
20351726	194	eQTL	Brain-Prefrontal Cortex	EUR	127	Molecular psychiatry	2010	hg19/hg38		Whole-genome association mapping of gene expression in the human prefrontal cortex	No
20485568	195	eQTL	Brain-Cerebellum	EUR	150	PLoS genetics	2010	hg19/hg38		Abundant quantitative trait loci exist for DNA methylation and gene expression in human brain	No
20485568	196	eQTL	Brain-Frontal Cortex	EUR	150	PLoS genetics	2010	hg19/hg38		Abundant quantitative trait loci exist for DNA methylation and gene expression in human brain	No
20485568	197	eQTL	Brain-Temporal Cortex	EUR	150	PLoS genetics	2010	hg19/hg38		Abundant quantitative trait loci exist for DNA methylation and gene expression in human brain	No
20485568	198	eQTL	Brain-Pons	EUR	150	PLoS genetics	2010	hg19/hg38		Abundant quantitative trait loci exist for DNA methylation and gene expression in human brain	No
20686565	199	eQTL	Liver	EUR	2310	Nature	2010	hg19/hg38		Biological, clinical and population relevance of 95 loci for blood lipids	No
20686565	200	eQTL	Adipose-Visceral	EUR	2310	Nature	2010	hg19/hg38		Biological, clinical and population relevance of 95 loci for blood lipids	No
20686565	201	eQTL	Adipose-Subcutaneous	EUR	2310	Nature	2010	hg19/hg38		Biological, clinical and population relevance of 95 loci for blood lipids	No
21423719	202	eQTL	Liver	EUR	592	PLoS genetics	2011	hg19/hg38		Genome-wide association analysis identifies variants associated with nonalcoholic fatty liver disease that have distinct effects on metabolic traits	No
21738480	203	eQTL	Blood	MIX	501	PLoS genetics	2011	hg19/hg38		Multiple loci are associated with white blood cell phenotypes	No
21829388	204	eQTL	Blood	EUR	1469	PLoS genetics	2011	hg19/hg38	original reported cis	Trans-eQTLs reveal that independent genetic variants associated with a complex phenotype converge on intermediate genes, with a major role for the HLA	No
21829388	205	eQTL	Blood	EUR	1469	PLoS genetics	2011	hg19/hg38	original reported trans	Trans-eQTLs reveal that independent genetic variants associated with a complex phenotype converge on intermediate genes, with a major role for the HLA	No
21847142	206	eQTL	Lymphocyte	MIX	210	European journal of human genetics : EJHG	2011	hg19/hg38		A systematic eQTL study of cis-trans epistasis in 210 HapMap individuals	No
22031444	207	eQTL	Brain-Prefrontal Cortex	MIX	269	Nature	2011	hg19/hg38		Temporal dynamics and genetic control of transcription in the human prefrontal cortex	No
22156771	208	eQTL	Blood	EUR	585	Human molecular genetics	2011	hg19/hg38		Detailed metabolic and genetic characterization reveals new associations for 30 known lipid loci	No
22212596	209	eQTL	Brain-Cerebellum	EUR	153	Molecular psychiatry	2012	hg19/hg38		Enrichment of cis-regulatory gene expression SNPs and methylation quantitative trait loci among bipolar disorder susceptibility variants	No
22286170	210	eQTL	Lymphocyte	EUR	96	Human molecular genetics	2012	hg19/hg38		The combination of a genome-wide association study of lymphocyte count and analysis of gene expression data reveals novel asthma candidate genes	No
22286219	211	eQTL	Blood	EUR	585	Nature genetics	2012	hg19/hg38		Genome-wide association study identifies multiple loci influencing human serum metabolite levels	No
22363440	212	eQTL	Large Intestine-Colon	EUR	40	PloS one	2012	hg19/hg38		cis-Expression QTL analysis of established colorectal cancer risk variants in colon tumors and adjacent normal tissue	No
22403184	213	eQTL	Blood	EUR	1370	Human molecular genetics	2012	hg19/hg38		Statistical colocalization of monocyte gene expression and genetic risk variants for type 1 diabetes	No
22446964	214	eQTL	Blood-Monocyte	EUR	288	Nature genetics	2012	hg19/hg38	original reported cis	Genetics of gene expression in primary immune cells identifies cell type-specific master regulators and roles of HLA alleles	No
22446964	215	eQTL	Blood-Monocyte	EUR	288	Nature genetics	2012	hg19/hg38	original reported trans	Genetics of gene expression in primary immune cells identifies cell type-specific master regulators and roles of HLA alleles	No
22446964	216	eQTL	Blood-B cell	EUR	288	Nature genetics	2012	hg19/hg38	original reported cis	Genetics of gene expression in primary immune cells identifies cell type-specific master regulators and roles of HLA alleles	No
22446964	217	eQTL	Blood-B cell	EUR	288	Nature genetics	2012	hg19/hg38	original reported trans	Genetics of gene expression in primary immune cells identifies cell type-specific master regulators and roles of HLA alleles	No
22479588	218	eQTL	Lymphocyte	EUR	120	PloS one	2012	hg19/hg38		Population Differences in Transcript-Regulator Expression Quantitative Trait Loci	No
22479588	219	eQTL	Lymphocyte	AFR	120	PloS one	2012	hg19/hg38		Population Differences in Transcript-Regulator Expression Quantitative Trait Loci	No
22685416	220	eQTL	Brain-Cerebellum	EUR	197	PLoS genetics	2012	hg19/hg38		Brain expression genome-wide association study (eGWAS) identifies human disease-associated variants	No
22685416	221	eQTL	Brain-Cerebellum	EUR	177	PLoS genetics	2012	hg19/hg38		Brain expression genome-wide association study (eGWAS) identifies human disease-associated variants	No
22832957	222	eQTL	Brain-Frontal Cortex	MIX	72	Translational psychiatry	2012	hg19/hg38	original reported cis	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	223	eQTL	Brain-Frontal Cortex	MIX	72	Translational psychiatry	2012	hg19/hg38	original reported trans	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	224	eQTL	Brain-Frontal Cortex	MIX	102	Translational psychiatry	2012	hg19/hg38	original reported cis	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	225	eQTL	Brain-Frontal Cortex	MIX	102	Translational psychiatry	2012	hg19/hg38	original reported trans	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	226	eQTL	Brain-Cerebellum	MIX	46	Translational psychiatry	2012	hg19/hg38	original reported cis	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	227	eQTL	Brain-Cerebellum	MIX	46	Translational psychiatry	2012	hg19/hg38	original reported trans	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	228	eQTL	Brain-Frontal Cortex	MIX	47	Translational psychiatry	2012	hg19/hg38	original reported cis	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	229	eQTL	Brain-Frontal Cortex	MIX	47	Translational psychiatry	2012	hg19/hg38	original reported trans	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	230	eQTL	Brain-Prefrontal Cortex	MIX	50	Translational psychiatry	2012	hg19/hg38	original reported cis	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	231	eQTL	Brain-Prefrontal Cortex	MIX	50	Translational psychiatry	2012	hg19/hg38	original reported trans	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	232	eQTL	Brain-Hypothalamus	MIX	49	Translational psychiatry	2012	hg19/hg38	original reported cis	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	233	eQTL	Brain-Hypothalamus	MIX	49	Translational psychiatry	2012	hg19/hg38	original reported trans	Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	234	eQTL	Brain-Hippocampus	MIX	61	Translational psychiatry	2012	hg19/hg38		Association between SNPs and gene expression in multiple regions of the human brain	No
22832957	235	eQTL	Brain-Temporal Cortex	MIX	59	Translational psychiatry	2012	hg19/hg38		Association between SNPs and gene expression in multiple regions of the human brain	No
22941192	236	eQTL	Skin	EUR	667	Nature genetics	2012	hg19/hg38		Mapping cis and trans regulatory effects across multiple tissues in twins	No
22941192	237	eQTL	Lymphocyte	EUR	777	Nature genetics	2012	hg19/hg38		Mapping cis and trans regulatory effects across multiple tissues in twins	No
22941192	238	eQTL	Adipose-Subcutaneous	EUR	776	Nature genetics	2012	hg19/hg38		Mapping cis and trans regulatory effects across multiple tissues in twins	No
23209423	239	eQTL	Lung	EUR	1111	PLoS genetics	2012	hg19/hg38		Lung eQTLs to Help Reveal the Molecular Underpinnings of Asthma	No
23359819	240	eQTL	Blood	EAS	76	PloS one	2013	hg19/hg38		Identification of Single Nucleotide Polymorphisms Regulating Peripheral Blood mRNA Expression with Genome-Wide Significance: An eQTL Study in the Japanese Population	No
23374354	241	eQTL	Blood	EUR	171	Cell	2012	hg19/hg38		Integrative eQTL-based analyses reveal the biology of breast cancer risk loci	No
23374354	242	eQTL	Blood	EUR	48	Cell	2012	hg19/hg38		Integrative eQTL-based analyses reveal the biology of breast cancer risk loci	No
28248954	243	eQTL	Blood-T cell CD4+	EUR	293	PLoS genetics	2017	hg19/hg38	original reported cis	Pathogenic implications for autoimmune mechanisms derived by comparative eQTL analysis of CD4+ versus CD8+ T cells	No
